# i 	|	 medtot		|	 kedtot		|	 ptot 		|	 Etot
487	,	65521.45939	,	94538.79207	,	50359.84008	,	210420.09154
488	,	67143.34634	,	93522.22288	,	49183.73921	,	209849.30842
489	,	68772.98708	,	94251.21649	,	47624.44452	,	210648.64809
490	,	69799.02951	,	96724.70792	,	46299.63250	,	212823.36992
491	,	70477.78330	,	96580.13069	,	45382.67958	,	212440.59357
492	,	71692.71586	,	92010.85268	,	44747.65151	,	208451.22005
493	,	73019.72047	,	86879.12394	,	44331.91591	,	204230.76031
494	,	74774.30324	,	86260.32987	,	44421.06727	,	205455.70039
495	,	76998.02918	,	89620.48312	,	44552.05062	,	211170.56292
496	,	77201.98917	,	95893.46516	,	44454.72303	,	217550.17737
497	,	75819.80993	,	103062.25808	,	44377.32600	,	223259.39401
498	,	73918.17606	,	108651.57123	,	44196.67984	,	226766.42713
499	,	72303.31650	,	113514.29205	,	43972.65297	,	229790.26151
500	,	70454.31603	,	118271.07959	,	43861.07850	,	232586.47411
501	,	68605.87318	,	120513.41114	,	43339.81114	,	232459.09547
502	,	66620.46053	,	120650.09080	,	42375.09480	,	229645.64613
503	,	64665.09788	,	119971.66634	,	40818.57587	,	225455.34008
504	,	63675.33512	,	121211.11588	,	38949.39113	,	223835.84213
505	,	63002.06991	,	124327.05186	,	36781.98632	,	224111.10809
506	,	62156.37347	,	127464.51050	,	34211.97274	,	223832.85670
507	,	60429.38883	,	128386.74004	,	31148.16545	,	219964.29432
