# i 	|		 MEtot	|	 dMEtot 	|	 KEtot	|	 dKEtot 	|	 Pdvtot 	|	 dTEtot 	|	 Etot
449	,	1.72074e-04	,	1.84397e-07	,	1.72496e-04	,	5.40810e-09	,	6.87323e-05	,	3.47795e-09	,	4.13303e-04
450	,	1.74495e-04	,	1.53401e-07	,	1.73793e-04	,	7.03696e-08	,	6.97947e-05	,	6.06860e-09	,	4.18083e-04
451	,	1.77333e-04	,	1.47323e-07	,	1.75766e-04	,	6.41538e-08	,	7.08767e-05	,	5.20943e-09	,	4.23975e-04
452	,	1.80221e-04	,	1.25017e-07	,	1.77658e-04	,	6.51643e-08	,	7.19558e-05	,	4.20085e-09	,	4.29835e-04
453	,	1.83137e-04	,	8.77041e-08	,	1.79964e-04	,	2.90852e-08	,	7.30387e-05	,	1.25967e-09	,	4.36139e-04
454	,	1.85903e-04	,	1.20347e-08	,	1.82743e-04	,	-4.98272e-08	,	7.41316e-05	,	-3.47511e-09	,	4.42777e-04
455	,	1.88590e-04	,	-1.04282e-07	,	1.85668e-04	,	2.95885e-08	,	7.52334e-05	,	-1.46665e-09	,	4.49491e-04
456	,	1.90975e-04	,	-1.85990e-07	,	1.88761e-04	,	4.56927e-08	,	7.63368e-05	,	-2.05450e-09	,	4.56072e-04
457	,	1.93224e-04	,	-2.00769e-07	,	1.92189e-04	,	-6.11793e-08	,	7.74384e-05	,	-8.13765e-09	,	4.62852e-04
458	,	1.95560e-04	,	-1.79709e-07	,	1.95653e-04	,	-5.11919e-08	,	7.85575e-05	,	-6.89054e-09	,	4.69770e-04
459	,	1.97988e-04	,	-1.49063e-07	,	1.99446e-04	,	3.69209e-09	,	7.96899e-05	,	-3.22339e-09	,	4.77124e-04
460	,	2.00498e-04	,	-1.39437e-07	,	2.03423e-04	,	-1.94385e-07	,	8.08329e-05	,	-1.12137e-08	,	4.84754e-04
461	,	2.03569e-04	,	-1.60513e-07	,	2.06844e-04	,	-3.27801e-07	,	8.19862e-05	,	-1.67869e-08	,	4.92400e-04
462	,	2.07046e-04	,	-2.18735e-07	,	2.08666e-04	,	2.94587e-07	,	8.31216e-05	,	9.60916e-09	,	4.98834e-04
463	,	2.10601e-04	,	-2.70067e-07	,	2.09315e-04	,	8.34982e-07	,	8.42621e-05	,	2.85322e-08	,	5.04178e-04
464	,	2.13903e-04	,	-3.16131e-07	,	2.09897e-04	,	2.08192e-07	,	8.54377e-05	,	3.37610e-09	,	5.09238e-04
465	,	2.16947e-04	,	-3.77529e-07	,	2.10923e-04	,	-8.37263e-07	,	8.66102e-05	,	-4.44191e-08	,	5.14480e-04
466	,	2.20063e-04	,	-3.12690e-07	,	2.11052e-04	,	-2.75655e-07	,	8.77518e-05	,	-1.52417e-08	,	5.18867e-04
467	,	2.23035e-04	,	-2.39804e-07	,	2.09979e-04	,	-5.84171e-07	,	8.88276e-05	,	-2.63961e-08	,	5.21841e-04
468	,	2.26605e-04	,	-2.64401e-07	,	2.09779e-04	,	5.76087e-07	,	8.99098e-05	,	1.95093e-08	,	5.26294e-04
469	,	2.30045e-04	,	-4.10707e-07	,	2.12421e-04	,	1.36918e-06	,	9.10555e-05	,	5.88869e-08	,	5.33522e-04
470	,	2.34007e-04	,	-7.34872e-07	,	2.17473e-04	,	-4.68161e-07	,	9.22528e-05	,	-4.03461e-08	,	5.43732e-04
471	,	2.38037e-04	,	-1.17287e-06	,	2.24692e-04	,	1.32842e-06	,	9.34987e-05	,	3.01012e-08	,	5.56228e-04
472	,	2.42923e-04	,	-1.50365e-06	,	2.30265e-04	,	1.60817e-06	,	9.46755e-05	,	3.47499e-08	,	5.67863e-04
